Parm;PM10;NO2;NO;NOX;IQA
18/4/21 9.00;17.90;5.56;0.95;7.01;36
18/4/21 10.00;17.90;2.75;0.77;3.94;36
18/4/21 11.00;17.90;3.16;0.76;4.32;36
18/4/21 12.00;17.90;2.61;1.24;4.53;36
18/4/21 13.00;17.90;2.32;1.02;3.88;36
18/4/21 14.00;17.90;5.25;1.18;7.05;36
18/4/21 15.00;17.90;5.82;1.24;7.72;36
18/4/21 16.00;17.90;5.13;1.12;6.85;36
18/4/21 17.00;17.90;6.57;1.30;8.55;36
18/4/21 18.00;17.90;8.32;1.00;9.84;36
18/4/21 19.00;17.90;7.79;0.72;8.89;36
18/4/21 20.00;17.90;8.27;1.12;9.98;36
18/4/21 21.00;17.90;7.98;0.82;9.25;36
18/4/21 22.00;17.90;4.21;0.56;5.07;36
18/4/21 23.00;17.90;2.88;0.42;3.53;36
19/4/21 0.00;17.90;2.50;0.44;3.17;36
19/4/21 1.00;15.70;3.00;0.35;3.53;31
19/4/21 2.00;15.70;1.28;0.55;2.13;31
19/4/21 3.00;15.70;1.13;0.51;1.91;31
19/4/21 4.00;15.70;0.97;0.80;2.16;31
19/4/21 5.00;15.70;3.57;1.81;6.34;31
19/4/21 6.00;15.70;7.94;2.53;11.82;31
19/4/21 7.00;15.70;11.25;5.00;18.87;31
19/4/21 8.00;15.70;22.23;9.21;36.37;31
19/4/21 9.00;15.70;12.88;3.83;18.73;31
19/4/21 10.00;15.70;9.91;3.08;14.63;31
19/4/21 11.00;15.70;10.35;3.44;15.63;31
19/4/21 12.00;15.70;10.28;3.97;16.38;31
19/4/21 13.00;15.70;9.26;3.77;15.04;31
19/4/21 14.00;15.70;6.86;1.49;9.14;31
19/4/21 15.00;15.70;6.68;1.63;9.18;31
19/4/21 16.00;15.70;7.40;2.10;10.62;31
19/4/21 17.00;15.70;10.51;2.89;14.95;31
19/4/21 18.00;15.70;13.64;3.59;19.15;31
19/4/21 19.00;15.70;16.73;3.41;21.96;31
19/4/21 20.00;15.70;10.38;2.19;13.74;31
19/4/21 21.00;15.70;8.66;1.56;11.06;31
19/4/21 22.00;15.70;4.64;1.46;6.88;31
19/4/21 23.00;15.70;1.68;0.79;2.89;31
20/4/21 0.00;15.70;0.25;0.48;0.90;31
20/4/21 1.00;16.10;0.03;0.60;0.58;32
20/4/21 2.00;16.10;0.02;0.21;0.10;32
20/4/21 3.00;16.10;0.11;0.24;0.27;32
20/4/21 6.00;16.10;29.38;13.20;49.62;32
20/4/21 7.00;16.10;14.25;4.51;21.17;32
20/4/21 8.00;16.10;20.84;11.22;38.04;32
20/4/21 9.00;16.10;7.43;3.35;12.56;32
20/4/21 10.00;16.10;6.40;3.26;11.40;32
20/4/21 11.00;16.10;5.78;3.36;10.96;32
20/4/21 12.00;16.10;9.45;3.73;15.19;32
20/4/21 13.00;16.10;10.28;3.74;16.03;32
20/4/21 14.00;16.10;5.95;1.90;8.87;32
20/4/21 15.00;16.10;4.81;1.73;7.45;32
20/4/21 16.00;16.10;9.25;1.86;12.10;32
20/4/21 17.00;16.10;11.47;3.64;17.05;32
20/4/21 18.00;16.10;5.33;0.72;6.43;32
20/4/21 19.00;16.10;6.30;1.07;7.94;32
20/4/21 20.00;16.10;7.00;0.57;7.89;32
20/4/21 21.00;16.10;5.29;0.34;5.79;32
20/4/21 22.00;16.10;7.15;1.03;8.73;32
20/4/21 23.00;16.10;4.21;0.78;5.41;32
21/4/21 0.00;16.10;1.22;0.41;1.86;32
21/4/21 1.00;17.30;0.32;0.31;0.77;35
21/4/21 2.00;17.30;0.19;0.38;0.75;35
21/4/21 3.00;17.30;0.06;0.07;0.09;35
21/4/21 4.00;17.30;5.55;1.66;8.08;35
21/4/21 5.00;17.30;22.72;13.26;43.04;35
21/4/21 6.00;17.30;36.41;20.85;68.34;35
21/4/21 7.00;17.30;13.56;2.09;16.75;35
21/4/21 8.00;17.30;11.01;4.59;18.07;35
21/4/21 9.00;17.30;6.37;2.63;10.40;35
21/4/21 10.00;17.30;4.61;1.72;7.25;35
21/4/21 11.00;17.30;2.53;0.81;3.75;35
21/4/21 12.00;17.30;6.60;3.10;11.34;35
21/4/21 13.00;17.30;5.50;1.87;8.35;35
21/4/21 14.00;17.30;2.56;0.85;3.86;35
21/4/21 15.00;17.30;4.81;1.11;6.51;35
21/4/21 16.00;17.30;5.97;0.92;7.38;35
21/4/21 17.00;17.30;4.93;0.73;6.06;35
21/4/21 18.00;17.30;5.31;0.53;6.11;35
21/4/21 19.00;17.30;6.45;0.55;7.31;35
21/4/21 20.00;17.30;12.97;0.88;14.32;35
21/4/21 21.00;17.30;5.97;0.60;6.90;35
21/4/21 22.00;17.30;7.75;0.42;8.40;35
21/4/21 23.00;17.30;6.26;0.32;6.75;35
22/4/21 0.00;17.30;4.06;0.58;4.96;35
22/4/21 1.00;14.50;4.10;0.33;4.55;29
22/4/21 2.00;14.50;3.32;0.36;3.83;29
22/4/21 3.00;14.50;1.86;0.62;2.81;29
22/4/21 6.00;14.50;3.15;0.34;3.68;29
22/4/21 7.00;14.50;3.01;0.40;3.62;29
22/4/21 8.00;14.50;10.33;0.83;11.60;29
22/4/21 9.00;14.50;6.98;1.00;8.52;29
22/4/21 10.00;14.50;3.70;0.57;4.57;29
22/4/21 11.00;14.50;2.60;0.58;3.50;29
22/4/21 12.00;14.50;2.50;0.65;3.50;29
22/4/21 13.00;14.50;3.76;0.78;4.96;29
22/4/21 14.00;14.50;1.83;0.68;2.86;29
22/4/21 15.00;14.50;2.70;0.73;3.83;29
22/4/21 16.00;14.50;3.18;0.48;3.91;29
22/4/21 17.00;14.50;3.21;0.53;4.01;29
22/4/21 18.00;14.50;3.13;0.76;4.29;29
22/4/21 19.00;14.50;2.66;0.69;3.72;29
22/4/21 20.00;14.50;2.57;0.53;3.37;29
22/4/21 21.00;14.50;1.77;0.25;2.15;29
22/4/21 22.00;14.50;1.06;0.62;2.00;29
22/4/21 23.00;14.50;0.49;0.35;0.90;29
23/4/21 0.00;14.50;0.06;0.65;0.87;29
23/4/21 1.00;16.00;1.13;0.51;1.92;32
23/4/21 2.00;16.00;2.48;0.49;3.24;32
23/4/21 3.00;16.00;1.90;0.43;2.55;32
23/4/21 4.00;16.00;2.82;0.79;4.03;32
23/4/21 5.00;16.00;3.19;0.64;4.18;32
23/4/21 6.00;16.00;7.15;1.20;8.99;32
23/4/21 7.00;16.00;12.78;3.10;17.55;32
23/4/21 8.00;16.00;18.41;6.42;28.27;32
23/4/21 9.00;16.00;10.88;3.22;15.81;32
23/4/21 10.00;16.00;10.48;2.91;14.94;32
23/4/21 11.00;16.00;10.43;3.07;15.15;32
23/4/21 12.00;16.00;11.88;4.12;18.20;32
23/4/21 13.00;16.00;9.06;3.37;14.23;32
23/4/21 14.00;16.00;6.25;1.71;8.87;32
23/4/21 15.00;16.00;7.02;1.69;9.62;32
23/4/21 16.00;16.00;9.76;2.69;13.89;32
23/4/21 17.00;16.00;11.13;5.01;18.84;32
23/4/21 18.00;16.00;15.47;3.70;21.13;32
23/4/21 19.00;16.00;18.62;2.43;22.34;32
23/4/21 20.00;16.00;17.20;1.89;20.08;32
23/4/21 21.00;16.00;14.59;1.80;17.35;32
23/4/21 22.00;16.00;10.06;0.64;11.04;32
23/4/21 23.00;16.00;6.42;0.59;7.32;32
24/4/21 0.00;16.00;3.20;0.49;3.95;32
24/4/21 1.00;17.90;2.55;0.65;3.55;36
24/4/21 2.00;17.90;1.14;0.47;1.84;36
24/4/21 3.00;17.90;0.08;0.41;0.33;36
26/4/21 6.00;16.80;6.57;0.81;7.80;34
26/4/21 7.00;16.80;8.17;1.48;10.44;34
26/4/21 8.00;16.80;9.77;2.10;12.99;34
26/4/21 9.00;16.80;5.12;1.28;7.08;34
26/4/21 10.00;16.80;6.18;1.25;8.10;34
26/4/21 11.00;16.80;5.83;1.49;8.11;34
26/4/21 12.00;16.80;4.03;0.95;5.47;34
26/4/21 13.00;16.80;1.15;0.74;2.29;34
26/4/21 14.00;16.80;1.55;0.66;2.55;34
26/4/21 15.00;16.80;0.97;0.50;1.73;34
26/4/21 16.00;16.80;1.43;0.50;2.20;34
26/4/21 17.00;16.80;3.51;0.69;4.57;34
26/4/21 18.00;16.80;5.25;0.81;6.50;34
26/4/21 19.00;16.80;7.61;0.84;8.91;34
26/4/21 20.00;16.80;5.26;0.71;6.36;34
26/4/21 21.00;16.80;3.50;0.60;4.41;34
26/4/21 22.00;16.80;3.02;0.79;4.23;34
26/4/21 23.00;16.80;1.56;0.63;2.53;34
27/4/21 0.00;16.80;4.08;0.47;4.81;34
27/4/21 1.00;20.60;3.01;0.54;3.84;41
27/4/21 2.00;20.60;4.54;0.49;5.28;41
27/4/21 3.00;20.60;4.94;0.56;5.80;41
27/4/21 4.00;20.60;4.45;0.52;5.25;41
27/4/21 5.00;20.60;2.52;0.63;3.49;41
27/4/21 6.00;20.60;2.27;0.59;3.17;41
27/4/21 7.00;20.60;5.10;1.10;6.78;41
27/4/21 8.00;20.60;4.05;0.96;5.53;41
27/4/21 9.00;20.60;3.20;0.79;4.41;41
27/4/21 10.00;20.60;1.69;0.92;3.10;41
27/4/21 11.00;20.60;1.01;0.84;2.31;41
27/4/21 12.00;20.60;0.76;0.85;2.04;41
27/4/21 13.00;20.60;0.65;0.55;1.48;41
27/4/21 14.00;20.60;0.67;0.96;2.13;41
27/4/21 15.00;20.60;1.14;0.67;2.16;41
27/4/21 16.00;20.60;1.49;0.72;2.60;41
27/4/21 17.00;20.60;2.29;0.63;3.25;41
27/4/21 18.00;20.60;3.29;0.84;4.59;41
27/4/21 19.00;20.60;3.05;0.66;4.07;41
27/4/21 20.00;20.60;2.61;0.93;4.03;41
27/4/21 21.00;20.60;1.01;0.66;2.04;41
27/4/21 22.00;20.60;0.05;0.48;0.48;41
28/4/21 1.00;31.10;0.29;0.39;0.59;62
28/4/21 2.00;31.10;0.20;0.25;0.52;62
28/4/21 3.00;31.10;0.11;0.30;0.36;62
28/4/21 12.00;31.10;11.86;1.70;14.48;62
28/4/21 13.00;31.10;8.36;2.30;11.88;62
28/4/21 14.00;31.10;7.89;1.52;10.21;62
28/4/21 15.00;31.10;7.42;1.74;10.09;62
28/4/21 16.00;31.10;7.65;1.57;10.06;62
28/4/21 17.00;31.10;9.77;2.19;13.12;62
28/4/21 18.00;31.10;12.97;2.36;16.58;62
28/4/21 19.00;31.10;12.62;1.32;14.64;62
28/4/21 20.00;31.10;13.23;0.89;14.59;62
28/4/21 21.00;31.10;10.85;0.74;11.98;62
28/4/21 22.00;31.10;3.83;0.53;4.64;62
28/4/21 23.00;31.10;1.72;0.67;2.75;62
29/4/21 0.00;31.10;1.25;0.59;2.15;62
29/4/21 1.00;28.50;0.84;0.62;1.77;57
29/4/21 2.00;28.50;3.58;0.49;4.32;57
29/4/21 3.00;28.50;2.12;0.50;2.89;57
29/4/21 4.00;28.50;8.52;1.29;10.49;57
29/4/21 5.00;28.50;10.68;3.83;16.55;57
29/4/21 6.00;28.50;19.94;8.85;33.51;57
29/4/21 7.00;28.50;8.36;2.90;12.81;57
29/4/21 8.00;28.50;7.43;2.56;11.34;57
29/4/21 9.00;28.50;8.01;3.63;13.58;57
29/4/21 10.00;28.50;5.22;2.41;8.93;57
29/4/21 11.00;28.50;4.34;1.88;7.21;57
29/4/21 12.00;28.50;11.22;3.92;17.23;57
29/4/21 13.00;28.50;9.99;3.28;15.03;57
29/4/21 14.00;28.50;7.72;2.56;11.65;57
29/4/21 15.00;28.50;5.17;1.26;7.10;57
29/4/21 16.00;28.50;2.53;0.88;3.89;57
29/4/21 17.00;28.50;1.51;0.76;2.66;57
29/4/21 18.00;28.50;1.35;0.66;2.37;57
29/4/21 19.00;28.50;4.42;0.72;5.52;57
29/4/21 20.00;28.50;2.79;0.74;3.92;57
29/4/21 21.00;28.50;1.49;0.61;2.43;57
29/4/21 22.00;28.50;1.91;0.79;3.09;57
29/4/21 23.00;28.50;0.08;0.62;0.54;57
30/4/21 0.00;28.50;2.27;0.65;3.27;57
30/4/21 1.00;25.90;8.61;0.62;9.54;52
30/4/21 2.00;25.90;7.04;0.69;8.09;52
30/4/21 3.00;25.90;6.80;0.67;7.83;52
30/4/21 6.00;25.90;6.84;0.94;8.28;52
30/4/21 7.00;25.90;4.63;1.37;6.73;52
30/4/21 8.00;25.90;4.07;1.41;6.22;52
30/4/21 9.00;25.90;4.44;2.02;7.53;52
30/4/21 10.00;25.90;3.55;1.40;5.68;52
30/4/21 11.00;25.90;3.59;1.57;5.98;52
30/4/21 12.00;25.90;2.61;1.11;4.33;52
30/4/21 13.00;25.90;2.35;1.07;3.98;52
30/4/21 14.00;25.90;0.68;0.78;1.87;52
30/4/21 15.00;25.90;0.38;0.60;1.11;52
30/4/21 16.00;25.90;1.96;0.98;3.39;52
30/4/21 17.00;25.90;4.48;1.20;6.31;52
30/4/21 18.00;25.90;5.76;1.43;7.96;52
30/4/21 19.00;25.90;5.84;0.75;6.99;52
30/4/21 20.00;25.90;5.94;0.71;7.03;52
30/4/21 21.00;25.90;4.65;0.73;5.77;52
30/4/21 22.00;25.90;3.15;0.83;4.44;52
30/4/21 23.00;25.90;4.23;0.63;5.18;52
1/5/21 0.00;25.90;4.24;0.77;5.43;52
1/5/21 1.00;25.40;3.25;0.57;4.12;51
1/5/21 2.00;25.40;1.29;0.75;2.43;51
1/5/21 3.00;25.40;0.99;0.60;1.89;51
1/5/21 4.00;25.40;2.04;1.04;3.61;51
1/5/21 5.00;25.40;1.95;0.78;3.15;51
1/5/21 6.00;25.40;0.32;0.85;1.56;51
1/5/21 7.00;25.40;0.46;0.82;1.60;51
1/5/21 8.00;25.40;3.05;0.73;4.18;51
1/5/21 9.00;25.40;1.66;0.88;3.01;51
1/5/21 10.00;25.40;2.72;0.87;4.05;51
1/5/21 11.00;25.40;4.33;1.15;6.09;51
1/5/21 12.00;25.40;2.05;1.06;3.67;51
1/5/21 13.00;25.40;2.47;0.80;3.70;51
1/5/21 14.00;25.40;1.89;1.06;3.53;51
1/5/21 15.00;25.40;1.36;0.62;2.32;51
1/5/21 16.00;25.40;0.94;0.76;2.10;51
1/5/21 17.00;25.40;6.31;2.26;9.78;51
1/5/21 18.00;25.40;12.03;3.09;16.77;51
1/5/21 19.00;25.40;3.94;0.99;5.42;51
1/5/21 20.00;25.40;0.29;0.75;1.34;51
1/5/21 21.00;25.40;0.21;0.72;0.93;51
1/5/21 22.00;25.40;0.45;0.79;1.63;51
1/5/21 23.00;25.40;0.03;0.68;0.81;51
2/5/21 3.00;20.40;0.18;0.74;1.01;41
2/5/21 6.00;20.40;6.36;0.95;7.81;41
2/5/21 7.00;20.40;3.89;0.93;5.32;41
2/5/21 8.00;20.40;2.32;0.94;3.76;41
2/5/21 9.00;20.40;2.14;1.07;3.77;41
2/5/21 10.00;20.40;1.05;1.23;2.92;41
2/5/21 11.00;20.40;0.38;0.78;1.44;41
2/5/21 12.00;20.40;1.45;1.60;3.88;41
2/5/21 13.00;20.40;0.68;1.24;2.38;41
2/5/21 14.00;20.40;0.25;0.95;1.14;41
2/5/21 15.00;20.40;0.21;0.98;1.27;41
2/5/21 16.00;20.40;1.02;1.71;3.48;41
2/5/21 17.00;20.40;1.91;2.05;4.99;41
2/5/21 18.00;20.40;2.52;2.20;5.85;41
2/5/21 19.00;20.40;1.26;1.38;3.29;41
2/5/21 20.00;20.40;0.54;0.82;1.58;41
3/5/21 4.00;17.70;0.12;0.74;0.48;35
3/5/21 5.00;17.70;3.61;1.65;6.10;35
3/5/21 6.00;17.70;18.32;5.50;26.76;35
3/5/21 7.00;17.70;16.19;6.19;25.66;35
3/5/21 8.00;17.70;20.33;9.37;34.68;35
3/5/21 9.00;17.70;8.50;4.16;14.89;35
3/5/21 10.00;17.70;7.36;3.60;12.87;35
3/5/21 11.00;17.70;6.06;3.04;10.72;35
3/5/21 12.00;17.70;8.00;4.21;14.45;35
3/5/21 13.00;17.70;6.68;3.95;12.69;35
3/5/21 14.00;17.70;4.77;1.84;7.59;35
3/5/21 15.00;17.70;4.65;1.77;7.37;35
3/5/21 16.00;17.70;8.56;2.82;12.87;35
3/5/21 17.00;17.70;18.65;3.82;24.51;35
3/5/21 18.00;17.70;18.91;3.44;24.19;35
3/5/21 19.00;17.70;20.81;3.36;25.96;35
3/5/21 20.00;17.70;25.93;3.75;31.70;35
3/5/21 21.00;17.70;20.05;1.34;22.10;35
3/5/21 22.00;17.70;17.91;2.10;21.13;35
3/5/21 23.00;17.70;7.59;0.79;8.80;35
4/5/21 0.00;17.70;4.82;1.12;6.56;35
4/5/21 1.00;20.10;0.33;0.54;1.06;40
4/5/21 2.00;20.10;0.14;0.55;0.80;40
4/5/21 6.00;20.10;51.17;22.14;85.13;43
4/5/21 7.00;20.10;21.15;5.80;30.07;40
4/5/21 8.00;20.10;17.46;7.83;29.45;40
4/5/21 9.00;20.10;12.09;4.69;19.30;40
4/5/21 10.00;20.10;11.70;3.92;17.72;40
4/5/21 11.00;20.10;10.88;3.35;16.03;40
4/5/21 12.00;20.10;8.04;2.64;12.08;40
4/5/21 13.00;20.10;8.91;3.28;13.95;40
4/5/21 14.00;20.10;4.01;1.64;6.53;40
4/5/21 15.00;20.10;3.30;1.55;5.68;40
4/5/21 16.00;20.10;4.76;1.71;7.39;40
4/5/21 17.00;20.10;11.03;2.42;14.76;40
4/5/21 18.00;20.10;12.84;1.70;15.44;40
4/5/21 19.00;20.10;4.17;0.69;5.23;40
4/5/21 20.00;20.10;5.08;1.43;7.26;40
4/5/21 21.00;20.10;6.08;1.16;7.86;40
4/5/21 22.00;20.10;9.27;0.95;10.73;40
4/5/21 23.00;20.10;6.00;0.70;7.07;40
5/5/21 0.00;20.10;7.21;0.78;8.40;40
5/5/21 1.00;20.80;6.66;0.48;7.39;42
5/5/21 2.00;20.80;4.45;0.57;5.32;42
5/5/21 3.00;20.80;3.68;0.40;4.29;42
5/5/21 4.00;20.80;3.01;0.51;3.79;42
5/5/21 5.00;20.80;2.94;0.36;3.41;42
5/5/21 6.00;20.80;5.31;0.92;6.73;42
5/5/21 7.00;20.80;7.69;1.60;10.13;42
5/5/21 8.00;20.80;7.21;4.25;13.72;42
5/5/21 9.00;20.80;5.03;3.30;10.10;42
5/5/21 10.00;20.80;6.60;4.57;13.60;42
5/5/21 11.00;20.80;5.66;3.61;11.20;42
5/5/21 12.00;20.80;9.74;2.55;13.66;42
5/5/21 13.00;20.80;11.40;3.91;17.39;42
5/5/21 14.00;20.80;6.55;1.38;8.67;42
5/5/21 15.00;20.80;6.14;1.15;7.91;42
5/5/21 16.00;20.80;6.82;1.80;9.58;42
5/5/21 17.00;20.80;8.99;1.95;11.98;42
5/5/21 18.00;20.80;7.79;1.54;10.16;42
5/5/21 19.00;20.80;6.53;1.82;9.33;42
5/5/21 20.00;20.80;4.09;1.50;6.39;42
5/5/21 21.00;20.80;1.17;0.93;2.55;42
5/5/21 22.00;20.80;0.74;0.74;1.78;42
5/5/21 23.00;20.80;0.23;0.40;0.76;42
6/5/21 0.00;20.80;2.40;0.39;2.99;42
6/5/21 1.00;15.50;1.84;0.48;2.56;31
6/5/21 2.00;15.50;0.83;0.54;1.44;31
6/5/21 3.00;15.50;0.29;0.62;0.54;31
6/5/21 6.00;15.50;34.83;8.49;47.84;31
6/5/21 7.00;15.50;6.07;1.29;8.06;31
6/5/21 8.00;15.50;4.07;1.59;6.51;31
6/5/21 9.00;15.50;2.97;1.64;5.49;31
6/5/21 10.00;15.50;2.64;2.12;5.86;31
6/5/21 11.00;15.50;2.92;2.43;6.60;31
6/5/21 12.00;15.50;3.68;2.90;8.11;31
6/5/21 13.00;15.50;4.62;3.49;9.77;31
6/5/21 14.00;15.50;4.10;3.78;9.71;31
6/5/21 15.00;15.50;0.13;0.69;1.09;31
6/5/21 16.00;15.50;0.49;0.47;1.20;31
6/5/21 17.00;15.50;0.48;0.71;1.56;31
6/5/21 18.00;15.50;0.52;0.56;1.36;31
6/5/21 19.00;15.50;0.77;0.77;1.92;31
6/5/21 20.00;15.50;1.06;0.67;2.09;31
6/5/21 21.00;15.50;1.34;0.49;2.09;31
6/5/21 22.00;15.50;0.84;0.50;1.60;31
6/5/21 23.00;15.50;0.72;0.51;1.50;31
7/5/21 0.00;15.50;0.32;0.40;0.90;31
7/5/21 1.00;20.70;1.64;0.42;2.17;41
7/5/21 2.00;20.70;0.72;0.44;1.23;41
7/5/21 3.00;20.70;0.13;0.43;0.46;41
7/5/21 5.00;20.70;0.24;0.61;0.63;41
7/5/21 6.00;20.70;0.70;0.50;1.38;41
7/5/21 7.00;20.70;2.10;0.98;3.61;41
7/5/21 8.00;20.70;1.52;1.06;3.06;41
7/5/21 9.00;20.70;1.32;1.38;3.21;41
7/5/21 10.00;20.70;1.69;1.17;3.48;41
7/5/21 11.00;20.70;4.06;2.39;7.73;41
7/5/21 12.00;20.70;2.88;1.66;5.42;41
7/5/21 13.00;20.70;5.71;3.63;11.19;41
7/5/21 14.00;20.70;4.50;2.35;8.10;41
7/5/21 15.00;20.70;3.00;1.78;5.72;41
7/5/21 16.00;20.70;3.27;1.80;5.90;41
7/5/21 17.00;20.70;3.97;3.79;9.69;41
7/5/21 18.00;20.70;0.35;0.55;1.19;41
7/5/21 19.00;20.70;0.67;0.50;1.43;41
7/5/21 20.00;20.70;0.83;0.46;1.54;41
7/5/21 21.00;20.70;0.30;0.58;1.10;41
7/5/21 22.00;20.70;0.06;0.55;0.49;41
10/5/21 13.00;15.00;4.21;3.81;8.65;30
10/5/21 14.00;15.00;3.67;0.33;4.18;30
10/5/21 15.00;15.00;2.69;0.41;3.33;30
10/5/21 16.00;15.00;1.76;0.47;2.46;30
10/5/21 17.00;15.00;2.01;0.49;2.76;30
10/5/21 18.00;15.00;2.36;0.72;3.46;30
10/5/21 19.00;15.00;1.64;0.74;2.77;30
10/5/21 20.00;15.00;2.31;0.63;3.28;30
10/5/21 21.00;15.00;2.11;0.50;2.87;30
10/5/21 22.00;15.00;3.30;0.39;3.91;30
10/5/21 23.00;15.00;2.52;0.47;3.26;30
11/5/21 0.00;15.00;0.64;0.87;1.94;30
11/5/21 1.00;19.30;0.05;0.61;0.43;39
11/5/21 6.00;19.30;2.14;0.74;3.28;39
11/5/21 7.00;19.30;3.44;0.93;4.86;39
11/5/21 8.00;19.30;2.75;1.13;4.47;39
11/5/21 9.00;19.30;1.07;0.93;2.50;39
11/5/21 10.00;19.30;3.41;1.67;5.97;39
11/5/21 11.00;19.30;7.92;4.99;15.58;39
11/5/21 12.00;19.30;1.07;0.80;2.29;39
11/5/21 13.00;19.30;0.37;0.74;1.51;39
11/5/21 14.00;19.30;0.43;0.67;1.44;39
11/5/21 15.00;19.30;0.43;0.69;1.46;39
11/5/21 16.00;19.30;0.30;0.72;1.28;39
11/5/21 17.00;19.30;2.97;0.96;4.44;39
11/5/21 18.00;19.30;2.38;0.49;3.14;39
11/5/21 19.00;19.30;3.87;0.70;4.96;39
11/5/21 20.00;19.30;3.68;0.60;4.61;39
11/5/21 21.00;19.30;3.40;0.35;3.91;39
11/5/21 22.00;19.30;0.98;0.40;1.58;39
11/5/21 23.00;19.30;0.89;0.40;1.51;39
12/5/21 0.00;19.30;1.28;0.34;1.79;39
12/5/21 1.00;18.50;0.89;0.33;1.38;37
12/5/21 2.00;18.50;0.70;0.37;1.25;37
12/5/21 3.00;18.50;1.05;0.06;1.04;37
12/5/21 4.00;18.50;0.46;0.43;1.03;37
12/5/21 6.00;18.50;6.82;1.63;9.31;37
12/5/21 7.00;18.50;7.61;4.07;13.86;37
12/5/21 8.00;18.50;10.33;6.56;20.35;37
12/5/21 9.00;18.50;5.49;3.41;10.72;37
12/5/21 10.00;18.50;4.28;3.48;9.62;37
12/5/21 11.00;18.50;3.89;2.35;7.50;37
12/5/21 12.00;18.50;7.31;4.07;13.51;37
12/5/21 13.00;18.50;10.43;4.29;17.01;37
12/5/21 14.00;18.50;5.42;1.52;7.74;37
12/5/21 15.00;18.50;4.40;1.65;6.93;37
12/5/21 16.00;18.50;3.79;1.78;6.53;37
12/5/21 17.00;18.50;6.78;1.72;9.41;37
12/5/21 18.00;18.50;7.98;1.77;10.71;37
12/5/21 19.00;18.50;8.61;1.73;11.26;37
12/5/21 20.00;18.50;3.37;1.45;5.58;37
12/5/21 21.00;18.50;0.06;0.80;0.88;37
13/5/21 4.00;15.90;5.99;1.28;7.89;32
13/5/21 5.00;15.90;7.65;2.22;11.05;32
13/5/21 6.00;15.90;5.08;1.35;6.97;32
13/5/21 7.00;15.90;0.71;1.10;2.39;32
13/5/21 8.00;15.90;0.53;1.58;2.77;32
13/5/21 9.00;15.90;1.80;1.97;4.72;32
13/5/21 10.00;15.90;1.89;1.92;4.80;32
13/5/21 11.00;15.90;0.37;1.28;1.55;32
13/5/21 12.00;15.90;0.71;1.23;2.19;32
13/5/21 13.00;15.90;3.75;2.04;6.74;32
13/5/21 14.00;15.90;5.77;1.85;8.61;32
13/5/21 15.00;15.90;1.87;1.22;3.74;32
13/5/21 16.00;15.90;1.16;0.80;2.40;32
13/5/21 17.00;15.90;2.42;1.75;5.06;32
13/5/21 18.00;15.90;2.38;2.23;5.76;32
13/5/21 19.00;15.90;2.23;1.71;4.73;32
13/5/21 20.00;15.90;0.66;1.26;2.34;32
13/5/21 21.00;15.90;0.06;0.75;0.65;32
13/5/21 22.00;15.90;0.23;0.52;0.40;32
13/5/21 23.00;15.90;1.54;0.00;1.01;32
14/5/21 0.00;15.90;1.01;0.00;0.51;32
14/5/21 1.00;15.50;0.54;0.04;0.20;31
14/5/21 2.00;15.50;3.22;0.00;2.53;31
14/5/21 3.00;15.50;2.03;0.00;1.62;31
14/5/21 4.00;15.50;2.37;0.00;1.88;31
14/5/21 6.00;15.50;3.34;0.03;3.32;31
14/5/21 7.00;15.50;2.70;0.07;2.59;31
14/5/21 8.00;15.50;1.57;0.04;1.35;31
14/5/21 9.00;15.50;2.87;0.66;3.75;31
14/5/21 10.00;15.50;3.39;0.63;4.29;31
14/5/21 11.00;15.50;4.41;1.81;7.10;31
14/5/21 12.00;15.50;5.45;2.20;8.73;31
14/5/21 13.00;15.50;4.37;1.79;7.04;31
14/5/21 16.00;15.50;3.45;0.96;4.26;31
14/5/21 17.00;15.50;7.67;1.34;9.72;31
14/5/21 18.00;15.50;4.22;0.47;4.84;31
14/5/21 19.00;15.50;3.55;0.20;3.81;31
14/5/21 20.00;15.50;10.75;1.83;13.47;31
14/5/21 21.00;15.50;7.84;1.06;9.28;31
14/5/21 22.00;15.50;1.31;0.10;1.44;31
14/5/21 23.00;15.50;1.70;0.09;1.77;31
15/5/21 0.00;15.50;1.64;0.12;1.64;31
15/5/21 1.00;12.70;1.04;0.02;0.85;25
15/5/21 2.00;12.70;0.64;0.00;0.37;25
15/5/21 3.00;12.70;1.01;0.03;0.57;25
15/5/21 4.00;12.70;2.51;0.53;3.15;25
15/5/21 5.00;12.70;10.04;2.10;13.26;25
15/5/21 6.00;12.70;10.01;0.84;11.28;25
15/5/21 7.00;12.70;7.60;1.62;10.08;25
15/5/21 8.00;12.70;7.18;2.87;11.59;25
15/5/21 9.00;12.70;4.58;3.00;9.18;25
15/5/21 10.00;12.70;4.73;2.43;8.47;25
15/5/21 11.00;12.70;5.50;3.08;10.22;25
15/5/21 12.00;12.70;7.54;4.11;13.84;25
15/5/21 13.00;12.70;4.95;1.54;7.32;25
15/5/21 14.00;12.70;2.17;1.37;4.28;25
15/5/21 15.00;12.70;2.82;1.08;4.45;25
15/5/21 16.00;12.70;2.43;0.76;3.60;25
15/5/21 17.00;12.70;4.10;1.87;6.97;25
15/5/21 18.00;12.70;7.33;2.13;10.59;25
15/5/21 19.00;12.70;10.76;2.27;14.26;25
