Parm,PM10,NO2,NO,NOX,IQA
22/08/2021 00:00,19,21.31,0.61,21.79,44
22/08/2021 02:00,15,11.23,0.1,11.21,31
22/08/2021 04:00,19,4.16,0,4.19,38
22/08/2021 06:00,52,3.83,0.3,4.33,104
22/08/2021 08:00,26,7.38,0.41,7.96,52
22/08/2021 10:00,13,6.62,0.85,7.88,25
22/08/2021 12:00,6,16.38,2.11,19.29,39
22/08/2021 14:00,25,3.89,0.62,4.87,50
22/08/2021 16:00,13,4.86,0.78,6.06,25
22/08/2021 18:00,48,11.12,0.88,12.29,97
22/08/2021 20:00,24,16.21,0.09,16.04,48
22/08/2021 22:00,12,18.03,0.61,18.6,37
23/08/2021 00:00,6,11.31,0.3,11.6,23
23/08/2021 02:00,8,6.95,0.01,6.91,16
23/08/2021 04:00,11,4.67,0,4.69,23
23/08/2021 06:00,26,15.62,1.25,17.24,52
23/08/2021 08:00,17,22.89,1.37,24.48,49
23/08/2021 10:00,29,22.83,1.91,25.25,57
23/08/2021 12:00,19,20.15,2.91,24.17,48
23/08/2021 14:00,13,9.52,1.1,11.09,26
23/08/2021 16:00,15,10.7,1.22,12.41,29
23/08/2021 18:00,11,15.46,1.05,16.78,34
23/08/2021 20:00,18,13.92,0.44,14.35,37
23/08/2021 22:00,22,6.45,0.21,6.75,44
24/08/2021 00:00,22,7.25,0.55,8.04,44
24/08/2021 02:00,31,4.79,0.33,5.32,62
24/08/2021 04:00,18,3.23,0.1,3.45,37
24/08/2021 06:00,22,6.59,0.44,7.23,44
24/08/2021 08:00,24,13.79,1.39,15.68,47
24/08/2021 10:00,30,11.52,1.94,14.32,60
24/08/2021 12:00,22,14.16,2.51,17.75,44
24/08/2021 14:00,13,5.79,0.94,7.22,26
24/08/2021 16:00,8,8.05,1.83,10.78,22
24/08/2021 18:00,11,14.67,3.05,19.07,38
24/08/2021 20:00,11,19.46,1.21,20.91,42
24/08/2021 22:00,12,20.79,4.52,27.27,55
25/08/2021 00:00,17,11.43,0.45,11.95,33
25/08/2021 02:00,20,3.27,0.74,4.47,41
25/08/2021 04:00,13,3.79,0.62,4.8,27
25/08/2021 06:00,12,9.89,0.8,10.98,25
25/08/2021 08:00,12,16.94,2.22,20.01,40
25/08/2021 10:00,17,18.42,4.42,24.81,50
25/08/2021 12:00,19,10.91,2.5,14.59,38
25/08/2021 14:00,17,5.7,1.83,8.48,34
25/08/2021 16:00,41,6.87,1.86,9.67,82
25/08/2021 18:00,29,14.66,3.35,19.53,59
25/08/2021 20:00,18,12.92,2.47,16.48,36
25/08/2021 22:00,18,9.4,0.35,9.82,35
26/08/2021 00:00,18,8.66,0.85,9.87,37
26/08/2021 02:00,18,4.78,0.86,6.11,35
26/08/2021 04:00,44,5.41,0.83,6.68,88
26/08/2021 06:00,22,8.26,1.2,10.01,44
26/08/2021 08:00,11,12.17,1.33,14.01,28
26/08/2021 10:00,5,16.23,3.51,21.3,43
26/08/2021 12:00,3,11.86,3,16.28,33
26/08/2021 14:00,1,5.86,1.49,8.14,16
26/08/2021 16:00,2,10.1,2.67,14.05,28
26/08/2021 18:00,2,11.74,2.91,16.01,32
26/08/2021 20:00,11,17.28,1.53,19.28,39
26/08/2021 22:00,12,9.92,1.2,11.62,24
27/08/2021 00:00,14,7.25,1.31,9.2,28
27/08/2021 02:00,41,6.72,1.02,8.26,81
27/08/2021 04:00,20,6.47,1.21,8.29,40
27/08/2021 06:00,10,12.72,1.66,15.06,30
27/08/2021 08:00,5,13.85,3.09,18.34,37
27/08/2021 10:00,2,8.78,1.77,11.39,23
27/08/2021 12:00,36,19.53,3.9,25.09,71
27/08/2021 14:00,18,10,2.06,13.01,36
27/08/2021 16:00,9,7.99,2.26,11.38,23
27/08/2021 18:00,13,13.29,1.48,15.33,31
27/08/2021 20:00,8,24.22,1.91,26.59,53
27/08/2021 22:00,18,20.01,1.26,21.51,43
28/08/2021 00:00,10,11.27,1.01,12.65,25
28/08/2021 02:00,15,9.34,0.96,10.69,30
28/08/2021 04:00,14,7.76,1.03,9.26,29
28/08/2021 06:00,12,13.88,2.36,17.25,34
28/08/2021 08:00,13,10.51,2.29,13.87,28
28/08/2021 10:00,28,12.52,3.65,17.9,56
28/08/2021 12:00,15,10.36,2.69,14.34,30
28/08/2021 14:00,12,5.25,1.19,7.08,23
28/08/2021 16:00,10,7.26,1.32,9.24,20
28/08/2021 18:00,17,8.52,1.35,10.5,33
28/08/2021 20:00,18,11.58,1.27,13.35,36
28/08/2021 22:00,11,5.43,1.21,7.28,21
29/08/2021 00:00,12,5.98,1.22,7.83,24
29/08/2021 02:00,14,4.1,1.28,6.11,27
29/08/2021 04:00,40,3.48,1.2,5.38,80
29/08/2021 06:00,20,4.29,1.38,6.44,40
29/08/2021 08:00,10,4.46,1.93,7.45,20
29/08/2021 10:00,5,7.98,2.92,12.39,25
29/08/2021 12:00,33,6.89,2.31,10.4,65
29/08/2021 14:00,16,4.53,2.15,7.86,33
29/08/2021 16:00,8,4.34,2.25,7.82,16
29/08/2021 18:00,12,10.7,2.82,14.86,30
29/08/2021 20:00,7,9.82,2.69,13.82,28
29/08/2021 22:00,4,9.8,2.92,14.14,28
30/08/2021 00:00,13,8.53,1.87,11.3,27
30/08/2021 02:00,39,5.72,1.22,7.59,78
30/08/2021 04:00,20,4.41,1.27,6.38,39
30/08/2021 06:00,19,9.79,1.58,12.08,38
30/08/2021 08:00,9,16.4,3.95,22.13,44
30/08/2021 10:00,5,9.1,3.51,14.38,29
30/08/2021 12:00,17,17.1,6.25,26.33,53
30/08/2021 14:00,8,8.33,3.06,12.93,26
30/08/2021 16:00,17,6.21,2.85,10.56,33
30/08/2021 18:00,11,10.07,3.89,15.89,32
30/08/2021 20:00,11,26.07,7.56,37.05,74
30/08/2021 22:00,41,16.71,3.93,22.41,83
31/08/2021 00:00,21,12.13,1.7,14.55,41
31/08/2021 02:00,10,13.37,5.08,20.93,42
31/08/2021 04:00,5,11.59,1.28,13.37,27
31/08/2021 06:00,2,14.8,2.1,17.75,35
31/08/2021 08:00,1,20.64,4.65,27.33,55
31/08/2021 10:00,3,21.91,5.63,30.06,60
31/08/2021 12:00,6,16.74,4.64,23.53,47
31/08/2021 14:00,42,10.71,3.07,15.25,84
31/08/2021 16:00,21,11.13,3,15.56,42
31/08/2021 18:00,12,19.86,5.43,27.76,56
31/08/2021 20:00,13,31.65,2.77,35.13,70
31/08/2021 22:00,21,27.33,1.88,29.57,59
01/09/2021 00:00,11,18.29,1.42,20.08,40
01/09/2021 02:00,17,16.27,1.77,18.67,37
01/09/2021 04:00,17,9.95,1.52,12.14,34
01/09/2021 06:00,23,13.89,2.29,17.15,47
01/09/2021 08:00,47,18.18,3.35,22.94,94
01/09/2021 10:00,23,12.98,3.73,18.47,47
01/09/2021 12:00,12,12.46,4.14,18.61,37
01/09/2021 14:00,30,10.37,3.96,16.3,60
01/09/2021 16:00,15,10.41,3.38,15.45,31
01/09/2021 18:00,16,14.23,4.1,20.26,41
01/09/2021 20:00,8,15.54,3.43,20.5,41
01/09/2021 22:00,38,8.23,2.14,11.42,76
02/09/2021 00:00,19,9.32,1.89,12.1,38
02/09/2021 02:00,9,7.06,1.62,9.49,19
02/09/2021 04:00,18,6.84,1.68,9.38,36
02/09/2021 06:00,9,11.38,2.37,14.83,30
02/09/2021 08:00,4,17.96,4.57,24.6,49
02/09/2021 10:00,2,12.49,5.46,20.65,41
02/09/2021 12:00,1,12.59,5.58,20.94,42
02/09/2021 14:00,42,8.69,3.55,14.03,83
02/09/2021 16:00,21,8.2,3.03,12.76,42
02/09/2021 18:00,17,11.61,3.51,16.81,35
02/09/2021 20:00,12,17.73,4.3,23.96,48
02/09/2021 22:00,12,13.71,3.26,18.47,37
03/09/2021 00:00,45,9.99,2,12.92,90
03/09/2021 02:00,22,4.64,1.65,7.2,45
03/09/2021 04:00,11,4.27,1.64,6.81,22
03/09/2021 06:00,6,8.87,1.94,11.75,23
03/09/2021 08:00,27,19.17,4.05,24.98,53
03/09/2021 12:00,7,11.11,4.71,19.69,39
03/09/2021 14:00,27,6.78,3.24,13.31,54
03/09/2021 16:00,13,7.28,3.62,14.38,29
03/09/2021 18:00,12,15.09,5.52,24.73,49
03/09/2021 20:00,40,18.89,5.4,28.19,79
03/09/2021 22:00,20,8.79,2.3,13.78,40
04/09/2021 00:00,10,14.65,2.08,19.05,38
04/09/2021 02:00,5,11.33,2.82,17.01,34
04/09/2021 04:00,34,7,1.66,11.09,69
04/09/2021 06:00,17,13.09,2.64,18.41,37
04/09/2021 08:00,9,23.3,5.96,33.25,66
04/09/2021 10:00,8,12.47,5.05,21.51,43
04/09/2021 12:00,20,11.23,4.29,19.16,40
04/09/2021 14:00,10,4.96,2.7,10.75,21
04/09/2021 16:00,45,5.44,2.78,11.32,90
04/09/2021 18:00,26,10.46,4.7,19.06,52
04/09/2021 20:00,13,16.82,6.07,27.24,54
04/09/2021 22:00,18,11.65,2.07,16.17,37
05/09/2021 00:00,14,9.07,2.08,13.71,27
05/09/2021 02:00,26,6.31,2.11,11.12,53
05/09/2021 04:00,21,10.72,3.11,16.77,42
05/09/2021 06:00,14,6.83,2.12,11.57,28
05/09/2021 08:00,11,7.36,2.59,12.79,26
05/09/2021 10:00,24,7.43,2.94,13.39,47
05/09/2021 12:00,50,11.79,3.61,18.56,100
05/09/2021 14:00,25,4.25,2.54,9.77,50
05/09/2021 16:00,22,3.22,2.44,8.65,44
05/09/2021 18:00,52,9.12,3.1,15.24,104
05/09/2021 20:00,26,19.02,3.24,24.83,52
05/09/2021 22:00,14,19.58,2.25,23.85,48
06/09/2021 00:00,7,13,2.18,17.5,35
06/09/2021 02:00,3,6.46,2.19,11.33,23
06/09/2021 04:00,2,2.52,2.06,7.39,15
06/09/2021 06:00,1,9.53,2.35,14.48,29
06/09/2021 08:00,9,23.66,4.72,31.5,63
06/09/2021 10:00,23,12.88,5.03,21.76,45
06/09/2021 12:00,33,11.65,5.03,20.59,66
06/09/2021 14:00,47,8.72,3.86,16.04,94
06/09/2021 16:00,23,8.67,3.76,15.84,47
06/09/2021 18:00,16,19.44,5.92,29.33,59
06/09/2021 20:00,14,34.73,2.82,39.06,78
06/09/2021 22:00,21,20.58,2.18,24.69,49
07/09/2021 00:00,25,14.47,2.09,18.75,50
07/09/2021 02:00,19,9.74,2.06,14.24,37
08/09/2021 16:00,19,7.59,1.67,12.79,38
08/09/2021 18:00,30,19.02,5.92,31.89,64
08/09/2021 20:00,20,28.11,5.12,40.7,81
08/09/2021 22:00,28,18.91,0.43,23.36,56
09/09/2021 00:00,57,14.01,0.7,18.39,114
09/09/2021 02:00,29,7.94,0.31,11.1,57
09/09/2021 04:00,14,7.78,0.24,9.84,29
09/09/2021 06:00,7,14.99,0.89,18.73,37
09/09/2021 08:00,3,29.06,4.34,39.43,79
09/09/2021 10:00,18,23.14,5.66,34.96,70
09/09/2021 12:00,25,17.97,5.8,29.52,59
09/09/2021 14:00,31,9.36,2.04,14.33,61
09/09/2021 16:00,16,12.04,2.91,18.59,37
09/09/2021 18:00,12,21.73,5.24,32.79,66
09/09/2021 20:00,13,34.87,2.09,42.35,85
09/09/2021 22:00,25,18.27,0.65,21.95,51
10/09/2021 00:00,21,10.95,0.57,13.81,42
10/09/2021 02:00,19,5.77,0.09,7.4,38
10/09/2021 04:00,11,3.56,0.24,5.21,21
10/09/2021 06:00,11,12.85,0.92,16.42,33
10/09/2021 08:00,15,18.61,3.5,26.7,53
10/09/2021 10:00,14,15.67,4.03,24.28,49
10/09/2021 12:00,14,14.47,3.96,22.85,46
10/09/2021 14:00,15,6.14,1.63,10.16,29
10/09/2021 16:00,12,8.76,1.91,13.46,27
10/09/2021 18:00,15,17.61,3.5,25.6,51
10/09/2021 20:00,23,26.9,4.87,37.88,76
10/09/2021 22:00,18,16.72,1.24,21.17,42
11/09/2021 00:00,27,6.92,0.73,9.64,53
11/09/2021 02:00,18,8.39,1.41,12.28,35
11/09/2021 04:00,13,9.97,1.63,13,26
11/09/2021 06:00,10,15.57,0.96,17.66,35
11/09/2021 08:00,17,20.96,3.2,26.56,53
11/09/2021 10:00,31,13.14,2.45,17.48,63
11/09/2021 12:00,18,14.04,3.5,20.01,40
11/09/2021 14:00,13,8.81,1.4,11.48,25
11/09/2021 16:00,16,9.18,1.86,12.55,31
11/09/2021 18:00,13,16.18,2.04,19.93,40
11/09/2021 20:00,13,28.12,2.48,32.71,65
11/09/2021 22:00,15,17.95,0.77,19.78,40
12/09/2021 00:00,15,8.85,0.64,10.36,30
12/09/2021 02:00,17,8.18,0.49,9.44,33
12/09/2021 04:00,19,4.55,0.5,5.77,38
12/09/2021 06:00,12,6.32,0.61,7.74,23
12/09/2021 08:00,14,7.69,0.73,9.31,28
12/09/2021 10:00,22,8,1.26,10.44,45
12/09/2021 12:00,22,8.83,1.53,11.69,45
12/09/2021 14:00,12,6.04,1.17,8.31,25
12/09/2021 16:00,41,8.97,1.22,11.36,81
12/09/2021 18:00,20,10.86,2.9,15.86,41
12/09/2021 20:00,10,28.74,1.4,31.7,63
12/09/2021 22:00,12,21.03,0.87,23.06,46
13/09/2021 00:00,17,9.94,0.73,11.59,34
13/09/2021 02:00,17,6.74,0.67,8.26,34
13/09/2021 04:00,15,4.78,0.67,6.17,29
13/09/2021 06:00,17,16.21,1.09,18.26,37
13/09/2021 08:00,17,26.76,3.97,33.23,66
13/09/2021 10:00,34,19.32,4.89,27.2,68
13/09/2021 12:00,27,17.73,4.07,24.34,55
13/09/2021 14:00,20,20.82,2.92,25.68,51
13/09/2021 16:00,22,23.86,3.69,29.89,60
13/09/2021 18:00,25,23.65,3.14,28.85,58
13/09/2021 20:00,33,43.77,1.63,46.67,93
13/09/2021 22:00,30,18.39,1,20.3,59
14/09/2021 00:00,27,11.6,0.62,12.92,55
14/09/2021 02:00,23,9.65,0.48,10.75,46
14/09/2021 04:00,17,11.46,0.61,12.76,35
14/09/2021 06:00,20,24.58,1.46,27.19,54
14/09/2021 08:00,27,37.03,5.72,46.19,92
14/09/2021 10:00,29,27.24,3.05,32.3,65
14/09/2021 12:00,29,42.82,9.69,58.09,116
14/09/2021 14:00,24,15.71,2.78,20.34,47
14/09/2021 16:00,28,15.3,2.45,19.43,57
14/09/2021 18:00,25,23.34,4.07,29.96,60
14/09/2021 20:00,21,32.72,1.1,34.8,70
14/09/2021 22:00,32,26.21,1.26,28.53,65
15/09/2021 00:00,24,19.28,0.74,20.78,48
15/09/2021 02:00,29,10.59,0.67,11.99,58
15/09/2021 04:00,23,9.19,0.67,10.6,47
15/09/2021 06:00,21,22.69,1.01,24.68,49
15/09/2021 08:00,26,46.26,12.32,65.65,131
15/09/2021 10:00,37,34.39,2.73,39.04,78
15/09/2021 12:00,32,45.56,10.28,61.82,124
15/09/2021 14:00,56,17.93,2.47,22.14,112
15/09/2021 16:00,32,20.82,3.11,26.02,65
15/09/2021 18:00,28,35.02,2.25,38.94,78
15/09/2021 20:00,25,41.5,1.77,44.71,89
15/09/2021 22:00,32,21.19,1.1,23.31,64
16/09/2021 00:00,23,14.47,0.92,16.29,47
16/09/2021 02:00,25,11.74,0.61,13.07,51
16/09/2021 04:00,22,12.46,0.68,13.91,43
16/09/2021 06:00,22,18.73,0.93,20.57,44
16/09/2021 08:00,23,37.71,6.76,48.56,97
16/09/2021 10:00,16,19.37,1.29,21.77,44
16/09/2021 12:00,19,42.58,10.2,58.71,117
16/09/2021 14:00,26,18.87,1.35,21.37,51
16/09/2021 16:00,26,30.38,2.16,34.15,68
16/09/2021 18:00,35,17.2,1.74,20.28,69
16/09/2021 20:00,19,15.53,1.08,17.6,39
16/09/2021 22:00,25,9.34,0.67,10.77,49
17/09/2021 00:00,32,6.22,0.57,7.47,63
17/09/2021 02:00,19,10.58,0.61,11.91,39
17/09/2021 04:00,17,7.34,0.68,9.35,34
17/09/2021 06:00,20,14.05,0.97,16.51,39
17/09/2021 08:00,22,56.96,31.71,106.69,213
17/09/2021 10:00,30,37.83,4.8,46.24,92
17/09/2021 12:00,37,36.24,12.13,55.89,112
17/09/2021 14:00,34,10.31,1.09,12.94,68
17/09/2021 16:00,35,15.8,1.36,18.87,70
17/09/2021 18:00,37,15.28,1.44,18.47,73
17/09/2021 20:00,33,51.4,5.26,60.56,121
17/09/2021 22:00,39,11.77,0.92,14.14,79
18/09/2021 00:00,29,5.41,0.61,7.29,57
18/09/2021 02:00,28,3.74,0.61,5.62,56
18/09/2021 04:00,25,11.17,0.53,12.95,50
18/09/2021 06:00,17,23.59,3.12,29.39,59
18/09/2021 08:00,21,28.68,5.33,37.87,76
18/09/2021 10:00,41,21.01,4.64,29.13,83
18/09/2021 12:00,39,15.63,4.54,23.57,79
18/09/2021 14:00,37,7.79,2.44,12.49,74
18/09/2021 16:00,29,7.24,2.45,11.94,59
18/09/2021 18:00,37,15.29,3.81,22.11,73
18/09/2021 20:00,32,18.16,4.31,25.76,63
18/09/2021 22:00,38,21.4,2.22,25.81,75
19/09/2021 00:00,32,12.97,1.52,16.27,65
19/09/2021 02:00,28,9.74,0.83,11.98,57
19/09/2021 04:00,32,7.11,0.79,8.67,64
19/09/2021 06:00,26,10.22,0.94,12,51
19/09/2021 08:00,30,9.79,2.29,13.65,60
19/09/2021 10:00,32,8.45,1.45,11.01,65
19/09/2021 12:00,31,12.73,3.23,18.01,61
19/09/2021 14:00,17,13.08,2.22,16.82,34
19/09/2021 16:00,15,7.72,2.18,11.41,30
19/09/2021 18:00,24,13.95,1.92,17.23,47
19/09/2021 20:00,21,20.12,1.24,22.34,45
19/09/2021 22:00,28,12.17,0.84,13.79,56
20/09/2021 00:00,23,11.64,0.91,13.38,46
20/09/2021 02:00,26,5.98,1.27,8.27,52
20/09/2021 04:00,35,2.37,0.68,3.76,71
20/09/2021 06:00,24,13.99,1.38,16.43,48
20/09/2021 08:00,22,29.18,8.29,42.2,84
20/09/2021 10:00,25,15.56,3.74,21.62,51
20/09/2021 12:00,26,18.76,8.55,32.19,64
20/09/2021 14:00,51,10.6,3.98,17.05,103
20/09/2021 16:00,39,8.66,2.98,13.58,79
20/09/2021 18:00,27,16.23,7.45,27.97,56
20/09/2021 20:00,19,22.9,3.05,27.89,56
20/09/2021 22:00,23,23.37,1.21,25.53,51
21/09/2021 00:00,30,21.37,2.23,25.1,60
21/09/2021 02:00,21,7.64,0.84,9.26,42
21/09/2021 04:00,15,4.38,0.61,5.58,31
21/09/2021 06:00,11,11.06,1.37,13.38,27
21/09/2021 08:00,10,24.69,8.02,37.1,74
21/09/2021 10:00,17,11.36,3.23,16.52,34
21/09/2021 12:00,23,24.31,10.99,41.28,83
21/09/2021 14:00,18,7.67,1.92,10.86,36
21/09/2021 16:00,16,16.12,5.76,25.13,50
21/09/2021 18:00,18,26.93,13.06,47.05,94
21/09/2021 20:00,41,20.77,4.29,27.49,81
21/09/2021 22:00,20,9.84,2.19,13.43,41
22/09/2021 00:00,10,4.78,0.61,5.98,20
22/09/2021 02:00,5,3.41,0.61,4.61,10
22/09/2021 04:00,2,3.14,0.61,4.34,9
22/09/2021 06:00,31,7.61,0.85,9.15,61
22/09/2021 08:00,15,20.77,4.49,27.8,56
22/09/2021 10:00,8,10.39,2.02,13.71,27
22/09/2021 12:00,4,13.87,5.96,23.19,46
22/09/2021 14:00,2,8.11,2.67,12.43,25
22/09/2021 16:00,44,6.97,2.15,10.51,87
22/09/2021 18:00,22,11.89,2.42,15.81,43
22/09/2021 20:00,11,14.59,2.98,19.35,39
22/09/2021 22:00,5,5.66,1.14,7.67,15
23/09/2021 00:00,41,4.46,0.86,6.04,82
23/09/2021 02:00,21,2.71,0.74,4.12,41
23/09/2021 04:00,22,2.34,1,4.77,44
23/09/2021 06:00,11,7.75,1.78,11.49,23
23/09/2021 08:00,9,24.33,14.03,47.22,94
23/09/2021 10:00,4,10.13,4.73,18.44,37
23/09/2021 12:00,2,17.95,10.19,34.82,70
23/09/2021 14:00,11,8.97,3.19,14.91,30
23/09/2021 16:00,42,12.72,4.57,20.84,84
23/09/2021 18:00,21,16.98,4.6,25.25,51
23/09/2021 20:00,11,27.72,6.89,39.73,79
23/09/2021 22:00,5,20.8,1.34,24.15,48
24/09/2021 00:00,17,5.7,0.94,8.11,33
24/09/2021 02:00,8,3.44,0.82,5.61,17
24/09/2021 04:00,4,2.08,0.71,4.05,8
24/09/2021 06:00,7,17.31,1.84,21.36,43
24/09/2021 08:00,4,27.27,9.15,42.75,85
24/09/2021 10:00,2,10.02,2.91,15.53,31
24/09/2021 12:00,1,31.3,12.8,52.45,105
24/09/2021 14:00,32,13.15,2.77,18.53,63
24/09/2021 16:00,18,14.59,3.75,21.51,43
24/09/2021 18:00,18,26.12,6.84,38.02,76
24/09/2021 20:00,18,38.95,4.81,48.01,96
24/09/2021 22:00,25,15.1,1.2,18.12,50
25/09/2021 00:00,14,16.53,3.13,22.52,45
25/09/2021 02:00,18,12.03,2.03,16.25,35
25/09/2021 04:00,11,6.01,0.98,9.55,23
25/09/2021 06:00,44,20.64,1.79,25.86,88
25/09/2021 08:00,22,30.72,7.84,45.51,91
25/09/2021 10:00,11,38.51,9.47,56.02,112
25/09/2021 12:00,7,21.46,4.17,30.35,61
25/09/2021 14:00,46,11.78,2.64,18.04,91
25/09/2021 16:00,27,8.45,1.92,13.5,55
25/09/2021 18:00,17,19.86,4.02,28.48,57
25/09/2021 20:00,12,39.44,4.7,49.65,99
25/09/2021 22:00,28,18.11,1.33,22.54,55
26/09/2021 00:00,20,11.71,0.81,15.16,40
26/09/2021 02:00,28,10.19,2.02,15.45,56
26/09/2021 04:00,53,5.29,0.74,8.45,105
26/09/2021 06:00,26,7.56,0.82,10.91,52
26/09/2021 08:00,13,17.7,3.24,25.04,50
26/09/2021 10:00,6,18.02,2.44,24.16,48
26/09/2021 12:00,3,18.08,3.24,25.44,51
26/09/2021 14:00,10,5.88,1.24,9.82,20
26/09/2021 16:00,13,5.95,1.57,10.39,26
26/09/2021 18:00,14,15.92,2.48,22.06,44
26/09/2021 20:00,11,22.5,2.7,29.16,58
26/09/2021 22:00,12,8.82,1.06,12.57,25
27/09/2021 00:00,23,5.49,0.7,8.58,46
27/09/2021 02:00,21,4.45,0.69,7.51,42
27/09/2021 04:00,15,4.96,1.08,7.67,31
27/09/2021 06:00,18,18.7,1.52,22.45,45
27/09/2021 08:00,19,47.1,33.06,99.94,200
27/09/2021 10:00,35,24.5,3.78,31.86,70
27/09/2021 12:00,48,30.67,8.47,45.38,96
27/09/2021 14:00,38,32,3.47,39.09,78
27/09/2021 16:00,41,21.1,3.41,27.81,83
27/09/2021 18:00,36,52.19,8.2,67.04,134
27/09/2021 20:00,38,34.31,3.2,41.03,82
27/09/2021 22:00,52,9.62,1.06,12.44,105
28/09/2021 00:00,49,8.43,0.75,10.74,98
28/09/2021 02:00,47,3.43,0.82,5.71,93
28/09/2021 04:00,37,7.47,0.95,10.06,73
28/09/2021 06:00,32,13.19,4.07,20.71,64
28/09/2021 08:00,20,23.47,9.16,39.05,78
28/09/2021 10:00,28,9.68,3.78,16.66,56
28/09/2021 12:00,29,15.61,6.14,26.36,58
28/09/2021 14:00,26,7.96,2.39,12.77,52
28/09/2021 16:00,29,12.63,3.42,19.13,57
28/09/2021 18:00,38,14.94,4.44,23.06,76
28/09/2021 20:00,25,13.47,2.6,18.73,50
28/09/2021 22:00,25,8.13,1.07,10.92,50
29/09/2021 00:00,23,3.79,0.94,6.26,46
29/09/2021 02:00,19,2.1,0.82,4.34,38
29/09/2021 04:00,14,3.92,0.83,5.77,28
29/09/2021 06:00,24,13.55,1.58,16.62,48
29/09/2021 08:00,15,28.15,6.78,39.31,79
29/09/2021 10:00,22,23.16,5.34,32.07,64
29/09/2021 12:00,22,31.36,13.62,53.04,106
29/09/2021 14:00,17,10.24,2.71,15.02,33
29/09/2021 16:00,9,12.13,2.83,17.12,34
29/09/2021 18:00,11,21.22,8.45,34.89,70
29/09/2021 20:00,16,17.29,5.13,25.84,52
29/09/2021 22:00,23,23.12,2.23,27.27,55
30/09/2021 00:00,28,13.7,1.22,16.23,55
30/09/2021 02:00,18,7.75,0.77,9.54,37
30/09/2021 04:00,43,6.2,0.7,7.86,86
30/09/2021 06:00,21,16.38,2.28,20.56,43
30/09/2021 08:00,11,33.85,13.89,55.96,112
30/09/2021 10:00,13,20.45,6.02,30.39,61
30/09/2021 12:00,26,22.18,8.93,36.59,73
30/09/2021 14:00,15,8.69,2.34,12.89,30
30/09/2021 16:00,46,14.49,5.11,22.98,92
30/09/2021 18:00,23,18.83,5.29,27.63,55
30/09/2021 20:00,11,21,5.97,30.87,62
30/09/2021 22:00,6,8.79,2.03,12.5,25
01/10/2021 00:00,17,7.18,0.95,9.23,34
01/10/2021 02:00,15,4.28,0.74,5.98,30
01/10/2021 04:00,14,3.3,0.6,4.56,28
01/10/2021 06:00,8,11.53,1.6,14.3,29
01/10/2021 08:00,6,28.34,8.02,40.91,82
01/10/2021 10:00,18,14.79,6.12,24.49,49
01/10/2021 12:00,22,19.66,10.82,36.54,73
01/10/2021 14:00,18,12.37,4.22,19.15,38
01/10/2021 16:00,17,10.92,3.63,16.8,34
01/10/2021 18:00,13,21.85,6.65,32.34,65
01/10/2021 20:00,44,38.29,5.68,47.28,95
01/10/2021 22:00,22,21.97,1.73,24.91,50
02/10/2021 00:00,11,10.83,0.99,12.67,25
02/10/2021 02:00,6,5.24,0.68,6.61,13
02/10/2021 04:00,3,4.4,0.75,5.87,12
02/10/2021 06:00,1,11.93,2.06,15.41,31
02/10/2021 08:00,36,20.17,6.75,30.81,72
02/10/2021 10:00,18,9.52,3.12,14.62,36
02/10/2021 12:00,9,18.89,5.9,28.23,56
02/10/2021 14:00,37,9.69,3.32,15.1,73
02/10/2021 16:00,55,8.27,2.94,13.1,109
02/10/2021 18:00,27,17.7,5.72,26.77,55
02/10/2021 20:00,14,26.39,3.41,31.91,64
02/10/2021 22:00,7,21.89,1.76,24.88,50
03/10/2021 00:00,3,21.13,2.09,24.63,49
03/10/2021 02:00,15,9.87,1.39,12.31,31
03/10/2021 04:00,14,7.17,1.12,9.83,28
03/10/2021 06:00,14,7.53,1.15,10.23,27
03/10/2021 08:00,10,12.58,2.49,17.34,35
03/10/2021 10:00,20,12.35,2.6,17.28,40
03/10/2021 12:00,22,10.83,2.95,16.29,43
03/10/2021 14:00,17,5.51,1.62,8.93,33
03/10/2021 16:00,11,6.28,1.64,9.74,21
03/10/2021 18:00,16,11.9,2.13,16.1,32
03/10/2021 20:00,14,13.75,2.3,18.22,36
03/10/2021 22:00,11,7.4,1.03,9.92,21
04/10/2021 00:00,18,2.56,0.71,4.58,36
04/10/2021 02:00,13,1.24,0.61,3.1,26
04/10/2021 04:00,14,7.01,2.55,11.85,29
04/10/2021 06:00,10,26.21,10.25,42.88,86
04/10/2021 08:00,14,37.2,36.91,94.75,190
04/10/2021 10:00,22,9.08,2.47,13.81,45
04/10/2021 12:00,20,10.84,3.25,16.76,39
04/10/2021 14:00,10,5.85,1.82,9.59,20
04/10/2021 16:00,11,6.19,1.38,9.24,21
04/10/2021 18:00,7,9.64,1.81,13.36,27
04/10/2021 20:00,17,9.23,1.44,12.37,35
04/10/2021 22:00,21,3.1,0.69,5.09,41
05/10/2021 00:00,17,1.07,0.65,2.89,33
05/10/2021 02:00,13,3.91,2.29,8.36,27
05/10/2021 04:00,19,6.28,4.79,14.52,38
05/10/2021 06:00,18,18.37,5.51,27.64,55
05/10/2021 08:00,12,33.47,16.88,60.09,120
05/10/2021 10:00,28,21.63,6.77,32.81,66
05/10/2021 12:00,18,20.48,7.48,32.76,66
05/10/2021 14:00,43,13.02,2.35,17.48,86
05/10/2021 16:00,66,8.26,1.35,11.22,133
